date,medicine_name,quantity_used,season,day_of_week,month
2025-11-14,Multivitamin Complex,13,Winter,4,11
2025-11-14,Folic Acid 5mg,19,Winter,4,11
2025-11-14,Atorvastatin 10mg,12,Winter,4,11
2025-11-14,Levocetirizine 5mg,20,Winter,4,11
2025-11-14,Ranitidine 150mg,12,Winter,4,11
2025-11-14,Diclofenac Gel 30g,7,Winter,4,11
2025-11-14,ORS (Orange Flavor),9,Winter,4,11
2025-11-14,Dolo 650mg,19,Winter,4,11
2025-11-14,Erythromycin 250mg,7,Winter,4,11
2025-11-14,Montelukast 10mg,10,Winter,4,11
2025-11-14,Carbamazepine 200mg,8,Winter,4,11
2025-11-15,Paracetamol 650mg,15,Winter,5,11
2025-11-15,Cetirizine 10mg,14,Winter,5,11
2025-11-15,Amoxicillin 500mg,20,Winter,5,11
2025-11-15,Insulin Glargine 100IU,5,Winter,5,11
2025-11-15,Salbutamol Inhaler,6,Winter,5,11
2025-11-15,Phenytoin 100mg,4,Winter,5,11
2025-11-15,ORS (Oral Rehydration),7,Winter,5,11
2025-11-15,Cough Syrup 100ml,26,Winter,5,11
2025-11-15,Pantoprazole 40mg,20,Winter,5,11
2025-11-15,Metformin 500mg,20,Winter,5,11
2025-11-15,Amlodipine 5mg,18,Winter,5,11
2025-11-15,Azithromycin 500mg,10,Winter,5,11
2025-11-15,Ibuprofen 400mg,6,Winter,5,11
2025-11-15,Zinc Tablets 20mg,6,Winter,5,11
2025-11-15,Multivitamin Complex,14,Winter,5,11
2025-11-15,Folic Acid 5mg,13,Winter,5,11
2025-11-15,Atorvastatin 10mg,7,Winter,5,11
2025-11-15,Levocetirizine 5mg,9,Winter,5,11
2025-11-15,Ranitidine 150mg,24,Winter,5,11
2025-11-15,Diclofenac Gel 30g,13,Winter,5,11
2025-11-15,ORS (Orange Flavor),10,Winter,5,11
2025-11-15,Dolo 650mg,32,Winter,5,11
2025-11-15,Erythromycin 250mg,7,Winter,5,11
2025-11-15,Montelukast 10mg,11,Winter,5,11
2025-11-15,Carbamazepine 200mg,3,Winter,5,11
2025-11-16,Paracetamol 650mg,12,Winter,6,11
2025-11-16,Cetirizine 10mg,12,Winter,6,11
2025-11-16,Amoxicillin 500mg,17,Winter,6,11
2025-11-16,Insulin Glargine 100IU,8,Winter,6,11
2025-11-16,Salbutamol Inhaler,16,Winter,6,11
2025-11-16,Phenytoin 100mg,4,Winter,6,11
2025-11-16,ORS (Oral Rehydration),8,Winter,6,11
2025-11-16,Cough Syrup 100ml,32,Winter,6,11
2025-11-16,Pantoprazole 40mg,14,Winter,6,11
2025-11-16,Metformin 500mg,18,Winter,6,11
2025-11-16,Amlodipine 5mg,13,Winter,6,11
2025-11-16,Azithromycin 500mg,11,Winter,6,11
2025-11-16,Ibuprofen 400mg,8,Winter,6,11
2025-11-16,Zinc Tablets 20mg,8,Winter,6,11
2025-11-16,Multivitamin Complex,12,Winter,6,11
2025-11-16,Folic Acid 5mg,15,Winter,6,11
2025-11-16,Atorvastatin 10mg,13,Winter,6,11
2025-11-16,Levocetirizine 5mg,12,Winter,6,11
2025-11-16,Ranitidine 150mg,20,Winter,6,11
2025-11-16,Diclofenac Gel 30g,11,Winter,6,11
2025-11-16,ORS (Orange Flavor),9,Winter,6,11
2025-11-16,Dolo 650mg,29,Winter,6,11
2025-11-16,Erythromycin 250mg,11,Winter,6,11
2025-11-16,Montelukast 10mg,15,Winter,6,11
2025-11-16,Carbamazepine 200mg,6,Winter,6,11
2025-11-17,Paracetamol 650mg,21,Winter,0,11
2025-11-17,Cetirizine 10mg,20,Winter,0,11
2025-11-17,Amoxicillin 500mg,14,Winter,0,11
2025-11-17,Insulin Glargine 100IU,4,Winter,0,11
2025-11-17,Salbutamol Inhaler,7,Winter,0,11
2025-11-17,Phenytoin 100mg,2,Winter,0,11
2025-11-17,ORS (Oral Rehydration),17,Winter,0,11
2025-11-17,Cough Syrup 100ml,30,Winter,0,11
2025-11-17,Pantoprazole 40mg,9,Winter,0,11
2025-11-17,Metformin 500mg,13,Winter,0,11
2025-11-17,Amlodipine 5mg,17,Winter,0,11
2025-11-17,Azithromycin 500mg,9,Winter,0,11
2025-11-17,Ibuprofen 400mg,15,Winter,0,11
2025-11-17,Zinc Tablets 20mg,4,Winter,0,11
2025-11-17,Multivitamin Complex,12,Winter,0,11
2025-11-17,Folic Acid 5mg,11,Winter,0,11
2025-11-17,Atorvastatin 10mg,9,Winter,0,11
2025-11-17,Levocetirizine 5mg,11,Winter,0,11
2025-11-17,Ranitidine 150mg,9,Winter,0,11
2025-11-17,Diclofenac Gel 30g,6,Winter,0,11
2025-11-17,ORS (Orange Flavor),8,Winter,0,11
2025-11-17,Dolo 650mg,27,Winter,0,11
2025-11-17,Erythromycin 250mg,8,Winter,0,11
2025-11-17,Montelukast 10mg,8,Winter,0,11
2025-11-17,Carbamazepine 200mg,4,Winter,0,11
2025-11-18,Paracetamol 650mg,22,Winter,1,11
2025-11-18,Cetirizine 10mg,17,Winter,1,11
2025-11-18,Amoxicillin 500mg,12,Winter,1,11
2025-11-18,Insulin Glargine 100IU,5,Winter,1,11
2025-11-18,Salbutamol Inhaler,10,Winter,1,11
2025-11-18,Phenytoin 100mg,1,Winter,1,11
2025-11-18,ORS (Oral Rehydration),9,Winter,1,11
2025-11-18,Cough Syrup 100ml,31,Winter,1,11
2025-11-18,Pantoprazole 40mg,11,Winter,1,11
2025-11-18,Metformin 500mg,16,Winter,1,11
2025-11-18,Amlodipine 5mg,11,Winter,1,11
2025-11-18,Azithromycin 500mg,11,Winter,1,11
2025-11-18,Ibuprofen 400mg,10,Winter,1,11
2025-11-18,Zinc Tablets 20mg,12,Winter,1,11
2025-11-18,Multivitamin Complex,17,Winter,1,11
2025-11-18,Folic Acid 5mg,16,Winter,1,11
2025-11-18,Atorvastatin 10mg,14,Winter,1,11
2025-11-18,Levocetirizine 5mg,19,Winter,1,11
2025-11-18,Ranitidine 150mg,15,Winter,1,11
2025-11-18,Diclofenac Gel 30g,3,Winter,1,11
2025-11-18,ORS (Orange Flavor),2,Winter,1,11
2025-11-18,Dolo 650mg,25,Winter,1,11
2025-11-18,Erythromycin 250mg,9,Winter,1,11
2025-11-18,Montelukast 10mg,14,Winter,1,11
2025-11-18,Carbamazepine 200mg,5,Winter,1,11
2025-11-19,Paracetamol 650mg,22,Winter,2,11
2025-11-19,Cetirizine 10mg,10,Winter,2,11
2025-11-19,Amoxicillin 500mg,18,Winter,2,11
2025-11-19,Insulin Glargine 100IU,7,Winter,2,11
2025-11-19,Salbutamol Inhaler,13,Winter,2,11
2025-11-19,Phenytoin 100mg,2,Winter,2,11
2025-11-19,ORS (Oral Rehydration),13,Winter,2,11
2025-11-19,Cough Syrup 100ml,22,Winter,2,11
2025-11-19,Pantoprazole 40mg,10,Winter,2,11
2025-11-19,Metformin 500mg,20,Winter,2,11
2025-11-19,Amlodipine 5mg,19,Winter,2,11
2025-11-19,Azithromycin 500mg,8,Winter,2,11
2025-11-19,Ibuprofen 400mg,15,Winter,2,11
2025-11-19,Zinc Tablets 20mg,11,Winter,2,11
2025-11-19,Multivitamin Complex,12,Winter,2,11
2025-11-19,Folic Acid 5mg,13,Winter,2,11
2025-11-19,Atorvastatin 10mg,8,Winter,2,11
2025-11-19,Levocetirizine 5mg,23,Winter,2,11
2025-11-19,Ranitidine 150mg,13,Winter,2,11
2025-11-19,Diclofenac Gel 30g,6,Winter,2,11
2025-11-19,ORS (Orange Flavor),7,Winter,2,11
2025-11-19,Dolo 650mg,16,Winter,2,11
2025-11-19,Erythromycin 250mg,9,Winter,2,11
2025-11-19,Montelukast 10mg,8,Winter,2,11
2025-11-19,Carbamazepine 200mg,4,Winter,2,11
2025-11-20,Paracetamol 650mg,12,Winter,3,11
2025-11-20,Cetirizine 10mg,13,Winter,3,11
2025-11-20,Amoxicillin 500mg,14,Winter,3,11
2025-11-20,Insulin Glargine 100IU,3,Winter,3,11
2025-11-20,Salbutamol Inhaler,11,Winter,3,11
2025-11-20,Phenytoin 100mg,1,Winter,3,11
2025-11-20,ORS (Oral Rehydration),7,Winter,3,11
2025-11-20,Cough Syrup 100ml,25,Winter,3,11
2025-11-20,Pantoprazole 40mg,14,Winter,3,11
2025-11-20,Metformin 500mg,19,Winter,3,11
2025-11-20,Amlodipine 5mg,18,Winter,3,11
2025-11-20,Azithromycin 500mg,15,Winter,3,11
2025-11-20,Ibuprofen 400mg,7,Winter,3,11
2025-11-20,Zinc Tablets 20mg,9,Winter,3,11
2025-11-20,Multivitamin Complex,13,Winter,3,11
2025-11-20,Folic Acid 5mg,15,Winter,3,11
2025-11-20,Atorvastatin 10mg,7,Winter,3,11
2025-11-20,Levocetirizine 5mg,9,Winter,3,11
2025-11-20,Ranitidine 150mg,17,Winter,3,11
2025-11-20,Diclofenac Gel 30g,12,Winter,3,11
2025-11-20,ORS (Orange Flavor),14,Winter,3,11
2025-11-20,Dolo 650mg,29,Winter,3,11
2025-11-20,Erythromycin 250mg,9,Winter,3,11
2025-11-20,Montelukast 10mg,15,Winter,3,11
2025-11-20,Carbamazepine 200mg,4,Winter,3,11
2025-11-21,Paracetamol 650mg,13,Winter,4,11
2025-11-21,Cetirizine 10mg,17,Winter,4,11
2025-11-21,Amoxicillin 500mg,7,Winter,4,11
2025-11-21,Insulin Glargine 100IU,5,Winter,4,11
2025-11-21,Salbutamol Inhaler,8,Winter,4,11
2025-11-21,Phenytoin 100mg,3,Winter,4,11
2025-11-21,ORS (Oral Rehydration),9,Winter,4,11
2025-11-21,Cough Syrup 100ml,29,Winter,4,11
2025-11-21,Pantoprazole 40mg,12,Winter,4,11
2025-11-21,Metformin 500mg,17,Winter,4,11
2025-11-21,Amlodipine 5mg,15,Winter,4,11
2025-11-21,Azithromycin 500mg,10,Winter,4,11
2025-11-21,Ibuprofen 400mg,9,Winter,4,11
2025-11-21,Zinc Tablets 20mg,15,Winter,4,11
2025-11-21,Multivitamin Complex,8,Winter,4,11
2025-11-21,Folic Acid 5mg,19,Winter,4,11
2025-11-21,Atorvastatin 10mg,11,Winter,4,11
2025-11-21,Levocetirizine 5mg,21,Winter,4,11
2025-11-21,Ranitidine 150mg,17,Winter,4,11
2025-11-21,Diclofenac Gel 30g,7,Winter,4,11
2025-11-21,ORS (Orange Flavor),10,Winter,4,11
2025-11-21,Dolo 650mg,24,Winter,4,11
2025-11-21,Erythromycin 250mg,7,Winter,4,11
2025-11-21,Montelukast 10mg,15,Winter,4,11
2025-11-21,Carbamazepine 200mg,6,Winter,4,11
2025-11-22,Paracetamol 650mg,23,Winter,5,11
2025-11-22,Cetirizine 10mg,12,Winter,5,11
2025-11-22,Amoxicillin 500mg,17,Winter,5,11
2025-11-22,Insulin Glargine 100IU,7,Winter,5,11
2025-11-22,Salbutamol Inhaler,5,Winter,5,11
2025-11-22,Phenytoin 100mg,4,Winter,5,11
2025-11-22,ORS (Oral Rehydration),10,Winter,5,11
2025-11-22,Cough Syrup 100ml,20,Winter,5,11
2025-11-22,Pantoprazole 40mg,13,Winter,5,11
2025-11-22,Metformin 500mg,19,Winter,5,11
2025-11-22,Amlodipine 5mg,15,Winter,5,11
2025-11-22,Azithromycin 500mg,10,Winter,5,11
2025-11-22,Ibuprofen 400mg,7,Winter,5,11
2025-11-22,Zinc Tablets 20mg,6,Winter,5,11
2025-11-22,Multivitamin Complex,13,Winter,5,11
2025-11-22,Folic Acid 5mg,9,Winter,5,11
2025-11-22,Atorvastatin 10mg,13,Winter,5,11
2025-11-22,Levocetirizine 5mg,10,Winter,5,11
2025-11-22,Ranitidine 150mg,16,Winter,5,11
2025-11-22,Diclofenac Gel 30g,4,Winter,5,11
2025-11-22,ORS (Orange Flavor),10,Winter,5,11
2025-11-22,Dolo 650mg,22,Winter,5,11
2025-11-22,Erythromycin 250mg,4,Winter,5,11
2025-11-22,Montelukast 10mg,11,Winter,5,11
2025-11-22,Carbamazepine 200mg,4,Winter,5,11
2025-11-23,Paracetamol 650mg,18,Winter,6,11
2025-11-23,Cetirizine 10mg,20,Winter,6,11
2025-11-23,Amoxicillin 500mg,15,Winter,6,11
2025-11-23,Insulin Glargine 100IU,7,Winter,6,11
2025-11-23,Salbutamol Inhaler,7,Winter,6,11
2025-11-23,Phenytoin 100mg,3,Winter,6,11
2025-11-23,ORS (Oral Rehydration),7,Winter,6,11
2025-11-23,Cough Syrup 100ml,32,Winter,6,11
2025-11-23,Pantoprazole 40mg,14,Winter,6,11
2025-11-23,Metformin 500mg,12,Winter,6,11
2025-11-23,Amlodipine 5mg,12,Winter,6,11
2025-11-23,Azithromycin 500mg,9,Winter,6,11
2025-11-23,Ibuprofen 400mg,4,Winter,6,11
2025-11-23,Zinc Tablets 20mg,6,Winter,6,11
2025-11-23,Multivitamin Complex,22,Winter,6,11
2025-11-23,Folic Acid 5mg,15,Winter,6,11
2025-11-23,Atorvastatin 10mg,9,Winter,6,11
2025-11-23,Levocetirizine 5mg,17,Winter,6,11
2025-11-23,Ranitidine 150mg,15,Winter,6,11
2025-11-23,Diclofenac Gel 30g,6,Winter,6,11
2025-11-23,ORS (Orange Flavor),4,Winter,6,11
2025-11-23,Dolo 650mg,35,Winter,6,11
2025-11-23,Erythromycin 250mg,10,Winter,6,11
2025-11-23,Montelukast 10mg,13,Winter,6,11
2025-11-23,Carbamazepine 200mg,7,Winter,6,11
2025-11-24,Paracetamol 650mg,22,Winter,0,11
2025-11-24,Cetirizine 10mg,19,Winter,0,11
2025-11-24,Amoxicillin 500mg,14,Winter,0,11
2025-11-24,Insulin Glargine 100IU,3,Winter,0,11
2025-11-24,Salbutamol Inhaler,16,Winter,0,11
2025-11-24,Phenytoin 100mg,3,Winter,0,11
2025-11-24,ORS (Oral Rehydration),5,Winter,0,11
2025-11-24,Cough Syrup 100ml,32,Winter,0,11
2025-11-24,Pantoprazole 40mg,17,Winter,0,11
2025-11-24,Metformin 500mg,27,Winter,0,11
2025-11-24,Amlodipine 5mg,17,Winter,0,11
2025-11-24,Azithromycin 500mg,14,Winter,0,11
2025-11-24,Ibuprofen 400mg,10,Winter,0,11
2025-11-24,Zinc Tablets 20mg,13,Winter,0,11
2025-11-24,Multivitamin Complex,5,Winter,0,11
2025-11-24,Folic Acid 5mg,20,Winter,0,11
2025-11-24,Atorvastatin 10mg,8,Winter,0,11
2025-11-24,Levocetirizine 5mg,15,Winter,0,11
2025-11-24,Ranitidine 150mg,15,Winter,0,11
2025-11-24,Diclofenac Gel 30g,4,Winter,0,11
2025-11-24,ORS (Orange Flavor),6,Winter,0,11
2025-11-24,Dolo 650mg,23,Winter,0,11
2025-11-24,Erythromycin 250mg,9,Winter,0,11
2025-11-24,Montelukast 10mg,11,Winter,0,11
2025-11-24,Carbamazepine 200mg,1,Winter,0,11
2025-11-25,Paracetamol 650mg,22,Winter,1,11
2025-11-25,Cetirizine 10mg,17,Winter,1,11
2025-11-25,Amoxicillin 500mg,17,Winter,1,11
2025-11-25,Insulin Glargine 100IU,7,Winter,1,11
2025-11-25,Salbutamol Inhaler,9,Winter,1,11
2025-11-25,Phenytoin 100mg,6,Winter,1,11
2025-11-25,ORS (Oral Rehydration),16,Winter,1,11
2025-11-25,Cough Syrup 100ml,33,Winter,1,11
2025-11-25,Pantoprazole 40mg,16,Winter,1,11
2025-11-25,Metformin 500mg,13,Winter,1,11
2025-11-25,Amlodipine 5mg,10,Winter,1,11
2025-11-25,Azithromycin 500mg,16,Winter,1,11
2025-11-25,Ibuprofen 400mg,16,Winter,1,11
2025-11-25,Zinc Tablets 20mg,11,Winter,1,11
2025-11-25,Multivitamin Complex,9,Winter,1,11
2025-11-25,Folic Acid 5mg,16,Winter,1,11
2025-11-25,Atorvastatin 10mg,9,Winter,1,11
2025-11-25,Levocetirizine 5mg,16,Winter,1,11
2025-11-25,Ranitidine 150mg,23,Winter,1,11
2025-11-25,Diclofenac Gel 30g,1,Winter,1,11
2025-11-25,ORS (Orange Flavor),5,Winter,1,11
2025-11-25,Dolo 650mg,21,Winter,1,11
2025-11-25,Erythromycin 250mg,4,Winter,1,11
2025-11-25,Montelukast 10mg,10,Winter,1,11
2025-11-25,Carbamazepine 200mg,9,Winter,1,11
2025-11-26,Paracetamol 650mg,19,Winter,2,11
2025-11-26,Cetirizine 10mg,14,Winter,2,11
2025-11-26,Amoxicillin 500mg,14,Winter,2,11
2025-11-26,Insulin Glargine 100IU,7,Winter,2,11
2025-11-26,Salbutamol Inhaler,13,Winter,2,11
2025-11-26,Phenytoin 100mg,1,Winter,2,11
2025-11-26,ORS (Oral Rehydration),11,Winter,2,11
2025-11-26,Cough Syrup 100ml,24,Winter,2,11
2025-11-26,Pantoprazole 40mg,14,Winter,2,11
2025-11-26,Metformin 500mg,22,Winter,2,11
2025-11-26,Amlodipine 5mg,18,Winter,2,11
2025-11-26,Azithromycin 500mg,7,Winter,2,11
2025-11-26,Ibuprofen 400mg,11,Winter,2,11
2025-11-26,Zinc Tablets 20mg,4,Winter,2,11
2025-11-26,Multivitamin Complex,15,Winter,2,11
2025-11-26,Folic Acid 5mg,21,Winter,2,11
2025-11-26,Atorvastatin 10mg,13,Winter,2,11
2025-11-26,Levocetirizine 5mg,13,Winter,2,11
2025-11-26,Ranitidine 150mg,15,Winter,2,11
2025-11-26,Diclofenac Gel 30g,9,Winter,2,11
2025-11-26,ORS (Orange Flavor),6,Winter,2,11
2025-11-26,Dolo 650mg,27,Winter,2,11
2025-11-26,Erythromycin 250mg,8,Winter,2,11
2025-11-26,Montelukast 10mg,13,Winter,2,11
2025-11-26,Carbamazepine 200mg,4,Winter,2,11
2025-11-27,Paracetamol 650mg,22,Winter,3,11
2025-11-27,Cetirizine 10mg,12,Winter,3,11
2025-11-27,Amoxicillin 500mg,11,Winter,3,11
2025-11-27,Insulin Glargine 100IU,2,Winter,3,11
2025-11-27,Salbutamol Inhaler,5,Winter,3,11
2025-11-27,Phenytoin 100mg,2,Winter,3,11
2025-11-27,ORS (Oral Rehydration),5,Winter,3,11
2025-11-27,Cough Syrup 100ml,33,Winter,3,11
2025-11-27,Pantoprazole 40mg,8,Winter,3,11
2025-11-27,Metformin 500mg,22,Winter,3,11
2025-11-27,Amlodipine 5mg,14,Winter,3,11
2025-11-27,Azithromycin 500mg,11,Winter,3,11
2025-11-27,Ibuprofen 400mg,10,Winter,3,11
2025-11-27,Zinc Tablets 20mg,6,Winter,3,11
2025-11-27,Multivitamin Complex,16,Winter,3,11
2025-11-27,Folic Acid 5mg,19,Winter,3,11
2025-11-27,Atorvastatin 10mg,17,Winter,3,11
2025-11-27,Levocetirizine 5mg,14,Winter,3,11
2025-11-27,Ranitidine 150mg,10,Winter,3,11
2025-11-27,Diclofenac Gel 30g,8,Winter,3,11
2025-11-27,ORS (Orange Flavor),7,Winter,3,11
2025-11-27,Dolo 650mg,18,Winter,3,11
2025-11-27,Erythromycin 250mg,7,Winter,3,11
2025-11-27,Montelukast 10mg,15,Winter,3,11
2025-11-27,Carbamazepine 200mg,6,Winter,3,11
2025-11-28,Paracetamol 650mg,18,Winter,4,11
2025-11-28,Cetirizine 10mg,15,Winter,4,11
2025-11-28,Amoxicillin 500mg,16,Winter,4,11
2025-11-28,Insulin Glargine 100IU,8,Winter,4,11
2025-11-28,Salbutamol Inhaler,12,Winter,4,11
2025-11-28,Phenytoin 100mg,2,Winter,4,11
2025-11-28,ORS (Oral Rehydration),4,Winter,4,11
2025-11-28,Cough Syrup 100ml,24,Winter,4,11
2025-11-28,Pantoprazole 40mg,16,Winter,4,11
2025-11-28,Metformin 500mg,21,Winter,4,11
2025-11-28,Amlodipine 5mg,24,Winter,4,11
2025-11-28,Azithromycin 500mg,12,Winter,4,11
2025-11-28,Ibuprofen 400mg,8,Winter,4,11
2025-11-28,Zinc Tablets 20mg,9,Winter,4,11
2025-11-28,Multivitamin Complex,16,Winter,4,11
2025-11-28,Folic Acid 5mg,19,Winter,4,11
2025-11-28,Atorvastatin 10mg,4,Winter,4,11
2025-11-28,Levocetirizine 5mg,14,Winter,4,11
2025-11-28,Ranitidine 150mg,11,Winter,4,11
2025-11-28,Diclofenac Gel 30g,7,Winter,4,11
2025-11-28,ORS (Orange Flavor),6,Winter,4,11
2025-11-28,Dolo 650mg,28,Winter,4,11
2025-11-28,Erythromycin 250mg,6,Winter,4,11
2025-11-28,Montelukast 10mg,16,Winter,4,11
2025-11-28,Carbamazepine 200mg,3,Winter,4,11
2025-11-29,Paracetamol 650mg,14,Winter,5,11
2025-11-29,Cetirizine 10mg,16,Winter,5,11
2025-11-29,Amoxicillin 500mg,21,Winter,5,11
2025-11-29,Insulin Glargine 100IU,4,Winter,5,11
2025-11-29,Salbutamol Inhaler,14,Winter,5,11
2025-11-29,Phenytoin 100mg,2,Winter,5,11
2025-11-29,ORS (Oral Rehydration),10,Winter,5,11
2025-11-29,Cough Syrup 100ml,23,Winter,5,11
2025-11-29,Pantoprazole 40mg,13,Winter,5,11
2025-11-29,Metformin 500mg,21,Winter,5,11
2025-11-29,Amlodipine 5mg,15,Winter,5,11
2025-11-29,Azithromycin 500mg,9,Winter,5,11
2025-11-29,Ibuprofen 400mg,9,Winter,5,11
2025-11-29,Zinc Tablets 20mg,10,Winter,5,11
2025-11-29,Multivitamin Complex,12,Winter,5,11
2025-11-29,Folic Acid 5mg,19,Winter,5,11
2025-11-29,Atorvastatin 10mg,13,Winter,5,11
2025-11-29,Levocetirizine 5mg,12,Winter,5,11
2025-11-29,Ranitidine 150mg,7,Winter,5,11
2025-11-29,Diclofenac Gel 30g,8,Winter,5,11
2025-11-29,ORS (Orange Flavor),7,Winter,5,11
2025-11-29,Dolo 650mg,27,Winter,5,11
2025-11-29,Erythromycin 250mg,11,Winter,5,11
2025-11-29,Montelukast 10mg,13,Winter,5,11
2025-11-29,Carbamazepine 200mg,7,Winter,5,11
2025-11-30,Paracetamol 650mg,17,Winter,6,11
2025-11-30,Cetirizine 10mg,19,Winter,6,11
2025-11-30,Amoxicillin 500mg,19,Winter,6,11
2025-11-30,Insulin Glargine 100IU,3,Winter,6,11
2025-11-30,Salbutamol Inhaler,13,Winter,6,11
2025-11-30,Phenytoin 100mg,3,Winter,6,11
2025-11-30,ORS (Oral Rehydration),10,Winter,6,11
2025-11-30,Cough Syrup 100ml,21,Winter,6,11
2025-11-30,Pantoprazole 40mg,10,Winter,6,11
2025-11-30,Metformin 500mg,9,Winter,6,11
2025-11-30,Amlodipine 5mg,18,Winter,6,11
2025-11-30,Azithromycin 500mg,9,Winter,6,11
2025-11-30,Ibuprofen 400mg,10,Winter,6,11
2025-11-30,Zinc Tablets 20mg,13,Winter,6,11
2025-11-30,Multivitamin Complex,10,Winter,6,11
2025-11-30,Folic Acid 5mg,18,Winter,6,11
2025-11-30,Atorvastatin 10mg,11,Winter,6,11
2025-11-30,Levocetirizine 5mg,16,Winter,6,11
2025-11-30,Ranitidine 150mg,18,Winter,6,11
2025-11-30,Diclofenac Gel 30g,7,Winter,6,11
2025-11-30,ORS (Orange Flavor),13,Winter,6,11
2025-11-30,Dolo 650mg,25,Winter,6,11
2025-11-30,Erythromycin 250mg,16,Winter,6,11
2025-11-30,Montelukast 10mg,8,Winter,6,11
2025-11-30,Carbamazepine 200mg,3,Winter,6,11
2025-12-01,Paracetamol 650mg,20,Winter,0,12
2025-12-01,Cetirizine 10mg,16,Winter,0,12
2025-12-01,Amoxicillin 500mg,15,Winter,0,12
2025-12-01,Insulin Glargine 100IU,6,Winter,0,12
2025-12-01,Salbutamol Inhaler,12,Winter,0,12
2025-12-01,Phenytoin 100mg,4,Winter,0,12
2025-12-01,ORS (Oral Rehydration),8,Winter,0,12
2025-12-01,Cough Syrup 100ml,32,Winter,0,12
2025-12-01,Pantoprazole 40mg,10,Winter,0,12
2025-12-01,Metformin 500mg,11,Winter,0,12
2025-12-01,Amlodipine 5mg,15,Winter,0,12
2025-12-01,Azithromycin 500mg,15,Winter,0,12
2025-12-01,Ibuprofen 400mg,11,Winter,0,12
2025-12-01,Zinc Tablets 20mg,5,Winter,0,12
2025-12-01,Multivitamin Complex,12,Winter,0,12
2025-12-01,Folic Acid 5mg,10,Winter,0,12
2025-12-01,Atorvastatin 10mg,8,Winter,0,12
2025-12-01,Levocetirizine 5mg,13,Winter,0,12
2025-12-01,Ranitidine 150mg,16,Winter,0,12
2025-12-01,Diclofenac Gel 30g,11,Winter,0,12
2025-12-01,ORS (Orange Flavor),9,Winter,0,12
2025-12-01,Dolo 650mg,26,Winter,0,12
2025-12-01,Erythromycin 250mg,17,Winter,0,12
2025-12-01,Montelukast 10mg,10,Winter,0,12
2025-12-01,Carbamazepine 200mg,4,Winter,0,12
2025-12-02,Paracetamol 650mg,19,Winter,1,12
2025-12-02,Cetirizine 10mg,11,Winter,1,12
2025-12-02,Amoxicillin 500mg,12,Winter,1,12
2025-12-02,Insulin Glargine 100IU,12,Winter,1,12
2025-12-02,Salbutamol Inhaler,15,Winter,1,12
2025-12-02,Phenytoin 100mg,1,Winter,1,12
2025-12-02,ORS (Oral Rehydration),15,Winter,1,12
2025-12-02,Cough Syrup 100ml,26,Winter,1,12
2025-12-02,Pantoprazole 40mg,15,Winter,1,12
2025-12-02,Metformin 500mg,17,Winter,1,12
2025-12-02,Amlodipine 5mg,16,Winter,1,12
2025-12-02,Azithromycin 500mg,7,Winter,1,12
2025-12-02,Ibuprofen 400mg,5,Winter,1,12
2025-12-02,Zinc Tablets 20mg,8,Winter,1,12
2025-12-02,Multivitamin Complex,13,Winter,1,12
2025-12-02,Folic Acid 5mg,19,Winter,1,12
2025-12-02,Atorvastatin 10mg,9,Winter,1,12
2025-12-02,Levocetirizine 5mg,24,Winter,1,12
2025-12-02,Ranitidine 150mg,12,Winter,1,12
2025-12-02,Diclofenac Gel 30g,7,Winter,1,12
2025-12-02,ORS (Orange Flavor),5,Winter,1,12
2025-12-02,Dolo 650mg,29,Winter,1,12
2025-12-02,Erythromycin 250mg,13,Winter,1,12
2025-12-02,Montelukast 10mg,15,Winter,1,12
2025-12-02,Carbamazepine 200mg,4,Winter,1,12
2025-12-03,Paracetamol 650mg,21,Winter,2,12
2025-12-03,Cetirizine 10mg,20,Winter,2,12
2025-12-03,Amoxicillin 500mg,18,Winter,2,12
2025-12-03,Insulin Glargine 100IU,5,Winter,2,12
2025-12-03,Salbutamol Inhaler,5,Winter,2,12
2025-12-03,Phenytoin 100mg,3,Winter,2,12
2025-12-03,ORS (Oral Rehydration),14,Winter,2,12
2025-12-03,Cough Syrup 100ml,29,Winter,2,12
2025-12-03,Pantoprazole 40mg,11,Winter,2,12
2025-12-03,Metformin 500mg,18,Winter,2,12
2025-12-03,Amlodipine 5mg,15,Winter,2,12
2025-12-03,Azithromycin 500mg,13,Winter,2,12
2025-12-03,Ibuprofen 400mg,5,Winter,2,12
2025-12-03,Zinc Tablets 20mg,9,Winter,2,12
2025-12-03,Multivitamin Complex,11,Winter,2,12
2025-12-03,Folic Acid 5mg,21,Winter,2,12
2025-12-03,Atorvastatin 10mg,15,Winter,2,12
2025-12-03,Levocetirizine 5mg,12,Winter,2,12
2025-12-03,Ranitidine 150mg,13,Winter,2,12
2025-12-03,Diclofenac Gel 30g,3,Winter,2,12
2025-12-03,ORS (Orange Flavor),9,Winter,2,12
2025-12-03,Dolo 650mg,23,Winter,2,12
2025-12-03,Erythromycin 250mg,8,Winter,2,12
2025-12-03,Montelukast 10mg,11,Winter,2,12
2025-12-03,Carbamazepine 200mg,4,Winter,2,12
2025-12-04,Paracetamol 650mg,22,Winter,3,12
2025-12-04,Cetirizine 10mg,10,Winter,3,12
2025-12-04,Amoxicillin 500mg,16,Winter,3,12
2025-12-04,Insulin Glargine 100IU,4,Winter,3,12
2025-12-04,Salbutamol Inhaler,17,Winter,3,12
